url,keywords,lon,lat
'http://en.wikipedia.org/wiki/Skollenborg',geoclass,9.693055,59.621944
'http://en.wikipedia.org/wiki/Skollenborg',railroad,9.693055,59.621944
'http://en.wikipedia.org/wiki/Skollenborg',station,9.693055,59.621944
'http://en.wikipedia.org/wiki/Senador_Cortes',populated,-42.933334,-21.8
'http://en.wikipedia.org/wiki/Senador_Cortes',minas,-42.933334,-21.8
'http://en.wikipedia.org/wiki/Senador_Cortes',gerais,-42.933334,-21.8
'http://en.wikipedia.org/wiki/Arutua_Airport',airports,-146.62029,-15.246388
'http://en.wikipedia.org/wiki/Arutua_Airport',french,-146.62029,-15.246388
'http://en.wikipedia.org/wiki/Arutua_Airport',polynesia,-146.62029,-15.246388
'http://en.wikipedia.org/wiki/Quinta_do_Sol',populated,-52.116665,-23.8
'http://en.wikipedia.org/wiki/Quinta_do_Sol',paran%c3%a1%28state%29,-52.116665,-23.8
'http://en.wikipedia.org/wiki/A1079_road',roads,-0.35448,53.77063
'http://en.wikipedia.org/wiki/A1079_road',yorkshire,-0.35448,53.77063
'http://en.wikipedia.org/wiki/Nor_Ughi',yago,44.616665,39.916668
'http://en.wikipedia.org/wiki/Nor_Ughi',geo,44.616665,39.916668
'http://en.wikipedia.org/wiki/Nor_Ughi',entity,44.616665,39.916668
'http://en.wikipedia.org/wiki/Nor_Ughi',populated,44.616665,39.916668
'http://en.wikipedia.org/wiki/Nor_Ughi',ararat,44.616665,39.916668
'http://en.wikipedia.org/wiki/Lampeland',geoclass,9.566667,59.833332
'http://en.wikipedia.org/wiki/Lampeland',railroad,9.566667,59.833332
'http://en.wikipedia.org/wiki/Lampeland',station,9.566667,59.833332
'http://en.wikipedia.org/wiki/Lampeland',villages,9.566667,59.833332
'http://en.wikipedia.org/wiki/Lampeland',buskerud,9.566667,59.833332
'http://en.wikipedia.org/wiki/Bayt_Mahfad',populated,44.166668,15.25
'http://en.wikipedia.org/wiki/Bayt_Mahfad',san%e2%80%98a%e2%80%99,44.166668,15.25
'http://en.wikipedia.org/wiki/Bayt_Mahfad',governorate,44.166668,15.25
'http://en.wikipedia.org/wiki/Malikah,_Yemen',populated,44.283333,15.45
'http://en.wikipedia.org/wiki/Malikah,_Yemen',san%e2%80%98a%e2%80%99,44.283333,15.45
'http://en.wikipedia.org/wiki/Malikah,_Yemen',governorate,44.283333,15.45
'http://en.wikipedia.org/wiki/Baddo',populated,73.71667,32.766666
'http://en.wikipedia.org/wiki/Baddo',punjab%28,73.71667,32.766666
'http://en.wikipedia.org/wiki/Baddo',pakistan%29,73.71667,32.766666
'http://en.wikipedia.org/wiki/Ormeau_Road',roads,-5.923,54.595
'http://en.wikipedia.org/wiki/Ormeau_Road',northern,-5.923,54.595
'http://en.wikipedia.org/wiki/Ormeau_Road',ireland,-5.923,54.595
'http://en.wikipedia.org/wiki/Ormeau_Road',streets,-5.923,54.595
'http://en.wikipedia.org/wiki/Ormeau_Road',belfast,-5.923,54.595
'http://en.wikipedia.org/wiki/Marau',populated,-52.2,-28.448889
'http://en.wikipedia.org/wiki/Marau',rio,-52.2,-28.448889
'http://en.wikipedia.org/wiki/Marau',grande,-52.2,-28.448889
'http://en.wikipedia.org/wiki/Marau',do,-52.2,-28.448889
'http://en.wikipedia.org/wiki/Marau',sul,-52.2,-28.448889
'http://en.wikipedia.org/wiki/Mehikoorma',,27.466667,58.233334
'http://en.wikipedia.org/wiki/Lago_Disueri',lakes,14.294329,37.195877
'http://en.wikipedia.org/wiki/Lago_Disueri',sicily,14.294329,37.195877
'http://en.wikipedia.org/wiki/King_Lake',lakes,-63.97889,44.906113
'http://en.wikipedia.org/wiki/King_Lake',nova,-63.97889,44.906113
'http://en.wikipedia.org/wiki/King_Lake',scotia,-63.97889,44.906113
'http://en.wikipedia.org/wiki/King_Lake',lake109328904,-63.97889,44.906113
'http://en.wikipedia.org/wiki/Obra,_India',cities,82.98,24.42
'http://en.wikipedia.org/wiki/Obra,_India',towns,82.98,24.42
'http://en.wikipedia.org/wiki/Obra,_India',sonbhadra,82.98,24.42
'http://en.wikipedia.org/wiki/Obra,_India',district,82.98,24.42
'http://en.wikipedia.org/wiki/Danguira',populated,-3.7666667,5.6666665
'http://en.wikipedia.org/wiki/Danguira',c%c3%b4te,-3.7666667,5.6666665
'http://en.wikipedia.org/wiki/Danguira',d%27,-3.7666667,5.6666665
'http://en.wikipedia.org/wiki/Danguira',ivoire,-3.7666667,5.6666665
'http://en.wikipedia.org/wiki/Danguira',communes,-3.7666667,5.6666665
'http://en.wikipedia.org/wiki/Mugaiyur',villages,79.316666,11.966666
'http://en.wikipedia.org/wiki/Mugaiyur',viluppuram,79.316666,11.966666
'http://en.wikipedia.org/wiki/Mugaiyur',district,79.316666,11.966666
'http://en.wikipedia.org/wiki/Budanj',villages,18.65,43.533333
'http://en.wikipedia.org/wiki/Budanj',republika,18.65,43.533333
'http://en.wikipedia.org/wiki/Budanj',srpska,18.65,43.533333
'http://en.wikipedia.org/wiki/Lusahovit',yago,45.183334,40.95
'http://en.wikipedia.org/wiki/Lusahovit',geo,45.183334,40.95
'http://en.wikipedia.org/wiki/Lusahovit',entity,45.183334,40.95
'http://en.wikipedia.org/wiki/Lusahovit',geoclass,45.183334,40.95
'http://en.wikipedia.org/wiki/Lusahovit',populated,45.183334,40.95
'http://en.wikipedia.org/wiki/Lusahovit',tavush,45.183334,40.95
'http://en.wikipedia.org/wiki/Yubzha',geoclass,84.46667,33.65
'http://en.wikipedia.org/wiki/Yubzha',populated,84.46667,33.65
'http://en.wikipedia.org/wiki/Yubzha',tibet,84.46667,33.65
'http://en.wikipedia.org/wiki/Yubzha',yago,84.46667,33.65
'http://en.wikipedia.org/wiki/Yubzha',geo,84.46667,33.65
'http://en.wikipedia.org/wiki/Yubzha',entity,84.46667,33.65
'http://en.wikipedia.org/wiki/Asgat,_Zavkhan',districts,96.60889,49.407223
'http://en.wikipedia.org/wiki/Asgat,_Zavkhan',zavkhan%28province%29,96.60889,49.407223
'http://en.wikipedia.org/wiki/Barsum',yago,45.983334,40.65
'http://en.wikipedia.org/wiki/Barsum',geo,45.983334,40.65
'http://en.wikipedia.org/wiki/Barsum',entity,45.983334,40.65
'http://en.wikipedia.org/wiki/Barsum',populated,45.983334,40.65
'http://en.wikipedia.org/wiki/Barsum',shamkir,45.983334,40.65
'http://en.wikipedia.org/wiki/Barsum',rayon,45.983334,40.65
'http://en.wikipedia.org/wiki/Barsum',geoclass,45.983334,40.65
'http://en.wikipedia.org/wiki/Grihiri',geoclass,-6.383333,5.4166665
'http://en.wikipedia.org/wiki/Grihiri',populated,-6.383333,5.4166665
'http://en.wikipedia.org/wiki/Grihiri',c%c3%b4te,-6.383333,5.4166665
'http://en.wikipedia.org/wiki/Grihiri',d%27,-6.383333,5.4166665
'http://en.wikipedia.org/wiki/Grihiri',ivoire,-6.383333,5.4166665
'http://en.wikipedia.org/wiki/Grihiri',communes,-6.383333,5.4166665
'http://en.wikipedia.org/wiki/Xungmai',geoclass,89,31.383333
'http://en.wikipedia.org/wiki/Xungmai',populated,89,31.383333
'http://en.wikipedia.org/wiki/Xungmai',tibet,89,31.383333
'http://en.wikipedia.org/wiki/Xungmai',yago,89,31.383333
'http://en.wikipedia.org/wiki/Xungmai',geo,89,31.383333
'http://en.wikipedia.org/wiki/Xungmai',entity,89,31.383333
'http://en.wikipedia.org/wiki/Wardle_Canal',canals,-2.4413888,53.1875
'http://en.wikipedia.org/wiki/Wardle_Canal',cheshire,-2.4413888,53.1875
'http://en.wikipedia.org/wiki/Marino,_Dublin',towns,-6.233333,53.366665
'http://en.wikipedia.org/wiki/Marino,_Dublin',villages,-6.233333,53.366665
'http://en.wikipedia.org/wiki/Marino,_Dublin',county,-6.233333,53.366665
'http://en.wikipedia.org/wiki/Marino,_Dublin',dublin,-6.233333,53.366665
'http://en.wikipedia.org/wiki/Lokvice',villages,18.216667,42.766666
'http://en.wikipedia.org/wiki/Lokvice',republika,18.216667,42.766666
'http://en.wikipedia.org/wiki/Lokvice',srpska,18.216667,42.766666
'http://en.wikipedia.org/wiki/Ndouci',geoclass,-4.839478,5.894725
'http://en.wikipedia.org/wiki/Ndouci',populated,-4.839478,5.894725
'http://en.wikipedia.org/wiki/Ndouci',c%c3%b4te,-4.839478,5.894725
'http://en.wikipedia.org/wiki/Ndouci',d%27,-4.839478,5.894725
'http://en.wikipedia.org/wiki/Ndouci',ivoire,-4.839478,5.894725
'http://en.wikipedia.org/wiki/Anoumaba',populated,-4.516667,6.3333335
'http://en.wikipedia.org/wiki/Anoumaba',c%c3%b4te,-4.516667,6.3333335
'http://en.wikipedia.org/wiki/Anoumaba',d%27,-4.516667,6.3333335
'http://en.wikipedia.org/wiki/Anoumaba',ivoire,-4.516667,6.3333335
'http://en.wikipedia.org/wiki/Anoumaba',geoclass,-4.516667,6.3333335
'http://en.wikipedia.org/wiki/Anoumaba',communes,-4.516667,6.3333335
'http://en.wikipedia.org/wiki/Meghrashen',yago,43.948612,40.675835
'http://en.wikipedia.org/wiki/Meghrashen',geo,43.948612,40.675835
'http://en.wikipedia.org/wiki/Meghrashen',entity,43.948612,40.675835
'http://en.wikipedia.org/wiki/Meghrashen',geoclass,43.948612,40.675835
'http://en.wikipedia.org/wiki/Meghrashen',populated,43.948612,40.675835
'http://en.wikipedia.org/wiki/Meghrashen',shirak,43.948612,40.675835
'http://en.wikipedia.org/wiki/Bryn_Hall',,-2.623,53.511
'http://en.wikipedia.org/wiki/Aantaliya',cities,72.98625,20.75089
'http://en.wikipedia.org/wiki/Aantaliya',towns,72.98625,20.75089
'http://en.wikipedia.org/wiki/Aantaliya',navsari,72.98625,20.75089
'http://en.wikipedia.org/wiki/Aantaliya',district,72.98625,20.75089
'http://en.wikipedia.org/wiki/Bahnea',communes,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',mure%c5%9,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',f,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',county,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',yago,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',geo,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',entity,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',geoclass,24.483334,46.366665
'http://en.wikipedia.org/wiki/Bahnea',populated,24.483334,46.366665
'http://en.wikipedia.org/wiki/Islamovac',populated,18.65,44.75
'http://en.wikipedia.org/wiki/Islamovac',bosnia,18.65,44.75
'http://en.wikipedia.org/wiki/Islamovac',herzegovina,18.65,44.75
'http://en.wikipedia.org/wiki/U,_Pohnpei',municipalities,158.2575,6.970278
'http://en.wikipedia.org/wiki/U,_Pohnpei',pohnpei,158.2575,6.970278
'http://en.wikipedia.org/wiki/Grivice',populated,18.5,44.433334
'http://en.wikipedia.org/wiki/Grivice',banovi%c4%87i,18.5,44.433334
'http://en.wikipedia.org/wiki/Grivice',geoclass,18.5,44.433334
'http://en.wikipedia.org/wiki/Kavrakirovo',villages,23.166666,41.433334
'http://en.wikipedia.org/wiki/Kavrakirovo',blagoevgrad,23.166666,41.433334
'http://en.wikipedia.org/wiki/Kavrakirovo',province,23.166666,41.433334
'http://en.wikipedia.org/wiki/Mine_Station',railway,131.2039,34.1692
'http://en.wikipedia.org/wiki/Mine_Station',stations,131.2039,34.1692
'http://en.wikipedia.org/wiki/Mine_Station',yamaguchi,131.2039,34.1692
'http://en.wikipedia.org/wiki/Mine_Station',prefecture,131.2039,34.1692
'http://en.wikipedia.org/wiki/Kinninvie',villages,-1.9233333,54.591667
'http://en.wikipedia.org/wiki/Kinninvie',county,-1.9233333,54.591667
'http://en.wikipedia.org/wiki/Kinninvie',durham,-1.9233333,54.591667
'http://en.wikipedia.org/wiki/Makljenovac',villages,18.133333,42.766666
'http://en.wikipedia.org/wiki/Makljenovac',republika,18.133333,42.766666
'http://en.wikipedia.org/wiki/Makljenovac',srpska,18.133333,42.766666
'http://en.wikipedia.org/wiki/Floresta_Azul',populated,-39.683334,-14.85
'http://en.wikipedia.org/wiki/Floresta_Azul',bahia,-39.683334,-14.85
'http://en.wikipedia.org/wiki/Hinterwaldkopf',mountain109359803,8.016666,47.916668
'http://en.wikipedia.org/wiki/Hinterwaldkopf',geoclass,8.016666,47.916668
'http://en.wikipedia.org/wiki/Hinterwaldkopf',mountain,8.016666,47.916668
'http://en.wikipedia.org/wiki/Hinterwaldkopf',mountains,8.016666,47.916668
'http://en.wikipedia.org/wiki/Hinterwaldkopf',baden,8.016666,47.916668
'http://en.wikipedia.org/wiki/Hinterwaldkopf',w%c3%b,8.016666,47.916668
'http://en.wikipedia.org/wiki/Hinterwaldkopf',crttemberg,8.016666,47.916668
'http://en.wikipedia.org/wiki/Brochier',geoclass,-51.633335,-29.516666
'http://en.wikipedia.org/wiki/Brochier',administrative,-51.633335,-29.516666
'http://en.wikipedia.org/wiki/Brochier',division,-51.633335,-29.516666
'http://en.wikipedia.org/wiki/Pindoretama',populated,-38.3,-4.0333333
'http://en.wikipedia.org/wiki/Pindoretama',cear%c3%a1,-38.3,-4.0333333
'http://en.wikipedia.org/wiki/Gyulyovtsa',villages,27.6,42.766666
'http://en.wikipedia.org/wiki/Gyulyovtsa',burgas,27.6,42.766666
'http://en.wikipedia.org/wiki/Gyulyovtsa',province,27.6,42.766666
'http://en.wikipedia.org/wiki/Ubaporanga',populated,-42.1,-19.633333
'http://en.wikipedia.org/wiki/Ubaporanga',minas,-42.1,-19.633333
'http://en.wikipedia.org/wiki/Ubaporanga',gerais,-42.1,-19.633333
'http://en.wikipedia.org/wiki/Artil',populated,44.2,15.25
'http://en.wikipedia.org/wiki/Artil',san%e2%80%98a%e2%80%99,44.2,15.25
'http://en.wikipedia.org/wiki/Artil',governorate,44.2,15.25
'http://en.wikipedia.org/wiki/Artil',geoclass,44.2,15.25
'http://en.wikipedia.org/wiki/Entrimo',municipalities,-8.116667,41.933334
'http://en.wikipedia.org/wiki/Entrimo',ourense,-8.116667,41.933334
'http://en.wikipedia.org/wiki/Titiwa',populated,12.9,12.15
'http://en.wikipedia.org/wiki/Titiwa',borno,12.9,12.15
'http://en.wikipedia.org/wiki/Titiwa',yago,12.9,12.15
'http://en.wikipedia.org/wiki/Titiwa',geo,12.9,12.15
'http://en.wikipedia.org/wiki/Titiwa',entity,12.9,12.15
'http://en.wikipedia.org/wiki/Titiwa',geoclass,12.9,12.15
'http://en.wikipedia.org/wiki/Kozi_rog',villages,25.266666,42.95
'http://en.wikipedia.org/wiki/Kozi_rog',gabrovo,25.266666,42.95
'http://en.wikipedia.org/wiki/Kozi_rog',province,25.266666,42.95
'http://en.wikipedia.org/wiki/Popsko',geoclass,25.85,41.55
'http://en.wikipedia.org/wiki/Popsko',populated,25.85,41.55
'http://en.wikipedia.org/wiki/Popsko',villages,25.85,41.55
'http://en.wikipedia.org/wiki/Popsko',haskovo,25.85,41.55
'http://en.wikipedia.org/wiki/Popsko',province,25.85,41.55
'http://en.wikipedia.org/wiki/Nova_Timboteua',populated,-47.4,-1.2
'http://en.wikipedia.org/wiki/Nova_Timboteua',par%c3%a1,-47.4,-1.2
'http://en.wikipedia.org/wiki/Aluatu',communes,28.583334,45.866665
'http://en.wikipedia.org/wiki/Aluatu',taraclia,28.583334,45.866665
'http://en.wikipedia.org/wiki/Aluatu',district,28.583334,45.866665
'http://en.wikipedia.org/wiki/Aluatu',geoclass,28.583334,45.866665
'http://en.wikipedia.org/wiki/Aluatu',populated,28.583334,45.866665
'http://en.wikipedia.org/wiki/Araguaiana',populated,-51.85,-15.716666
'http://en.wikipedia.org/wiki/Araguaiana',mato,-51.85,-15.716666
'http://en.wikipedia.org/wiki/Araguaiana',grosso,-51.85,-15.716666
'http://en.wikipedia.org/wiki/Vaskjala',villages,24.95,59.366665
'http://en.wikipedia.org/wiki/Vaskjala',harju,24.95,59.366665
'http://en.wikipedia.org/wiki/Vaskjala',county,24.95,59.366665
'http://en.wikipedia.org/wiki/Vaskjala',geoclass,24.95,59.366665
'http://en.wikipedia.org/wiki/Vaskjala',populated,24.95,59.366665
'http://en.wikipedia.org/wiki/Achnahaird',villages,-5.378611,58.065834
'http://en.wikipedia.org/wiki/Achnahaird',highland,-5.378611,58.065834
'http://en.wikipedia.org/wiki/San_Crisogono',basilica,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',churches,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',rome,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',church,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',buildings,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',established,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',the5th,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',century,12.473732,41.8891
'http://en.wikipedia.org/wiki/San_Crisogono',the4th,12.473732,41.8891
'http://en.wikipedia.org/wiki/Chopinzinho',populated,-52.5,-25.85
'http://en.wikipedia.org/wiki/Chopinzinho',paran%c3%a1%28state%29,-52.5,-25.85
'http://en.wikipedia.org/wiki/Ghansor',geoclass,79.95,22.65
'http://en.wikipedia.org/wiki/Ghansor',populated,79.95,22.65
'http://en.wikipedia.org/wiki/Ghansor',cities,79.95,22.65
'http://en.wikipedia.org/wiki/Ghansor',towns,79.95,22.65
'http://en.wikipedia.org/wiki/Ghansor',madhya,79.95,22.65
'http://en.wikipedia.org/wiki/Ghansor',pradesh,79.95,22.65
'http://en.wikipedia.org/wiki/Koljaku',geoclass,25.95,59.55
'http://en.wikipedia.org/wiki/Koljaku',populated,25.95,59.55
'http://en.wikipedia.org/wiki/Koljaku',villages,25.95,59.55
'http://en.wikipedia.org/wiki/Koljaku',l%c3%a4%c3%a4ne,25.95,59.55
'http://en.wikipedia.org/wiki/Koljaku',viru,25.95,59.55
'http://en.wikipedia.org/wiki/Koljaku',county,25.95,59.55
'http://en.wikipedia.org/wiki/Cherniche',villages,23.133333,41.85
'http://en.wikipedia.org/wiki/Cherniche',blagoevgrad,23.133333,41.85
'http://en.wikipedia.org/wiki/Cherniche',province,23.133333,41.85
'http://en.wikipedia.org/wiki/Angelariy',villages,27.533333,43.833332
'http://en.wikipedia.org/wiki/Angelariy',dobrich,27.533333,43.833332
'http://en.wikipedia.org/wiki/Angelariy',province,27.533333,43.833332
'http://en.wikipedia.org/wiki/Angelariy',geoclass,27.533333,43.833332
'http://en.wikipedia.org/wiki/Angelariy',populated,27.533333,43.833332
'http://en.wikipedia.org/wiki/Gez-Agzy',geoclass,48.5075,40.154724
'http://en.wikipedia.org/wiki/Gez-Agzy',populated,48.5075,40.154724
'http://en.wikipedia.org/wiki/Gez-Agzy',sabirabad,48.5075,40.154724
'http://en.wikipedia.org/wiki/Gez-Agzy',rayon,48.5075,40.154724
'http://en.wikipedia.org/wiki/Gez-Agzy',yago,48.5075,40.154724
'http://en.wikipedia.org/wiki/Gez-Agzy',geo,48.5075,40.154724
'http://en.wikipedia.org/wiki/Gez-Agzy',entity,48.5075,40.154724
'http://en.wikipedia.org/wiki/Terai_Station',railway,136.4601,36.4518
'http://en.wikipedia.org/wiki/Terai_Station',stations,136.4601,36.4518
'http://en.wikipedia.org/wiki/Terai_Station',ishikawa,136.4601,36.4518
'http://en.wikipedia.org/wiki/Terai_Station',prefecture,136.4601,36.4518
'http://en.wikipedia.org/wiki/Cucerdea',geoclass,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',populated,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',yago,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',geo,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',entity,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',communes,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',mure%c5%9,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',f,24.266666,46.4
'http://en.wikipedia.org/wiki/Cucerdea',county,24.266666,46.4
'http://en.wikipedia.org/wiki/Kandanur',cities,78.82667,10.105278
'http://en.wikipedia.org/wiki/Kandanur',towns,78.82667,10.105278
'http://en.wikipedia.org/wiki/Kandanur',tamil,78.82667,10.105278
'http://en.wikipedia.org/wiki/Kandanur',nadu,78.82667,10.105278
'http://en.wikipedia.org/wiki/Viherlaakso',districts,24.75,60.233334
'http://en.wikipedia.org/wiki/Viherlaakso',espoo,24.75,60.233334
'http://en.wikipedia.org/wiki/Nyngan_Airport',airports,147.1961,-31.5502
'http://en.wikipedia.org/wiki/Nyngan_Airport',south,147.1961,-31.5502
'http://en.wikipedia.org/wiki/Nyngan_Airport',wales,147.1961,-31.5502
'http://en.wikipedia.org/wiki/Moheji_Station',railway,140.6014,41.7663
'http://en.wikipedia.org/wiki/Moheji_Station',stations,140.6014,41.7663
'http://en.wikipedia.org/wiki/Moheji_Station',hokkaid%c5%8,140.6014,41.7663
'http://en.wikipedia.org/wiki/Moheji_Station',d,140.6014,41.7663
'http://en.wikipedia.org/wiki/Moheji_Station',prefecture,140.6014,41.7663
'http://en.wikipedia.org/wiki/Caples_River',rivers,168.33333,-44.933334
'http://en.wikipedia.org/wiki/Caples_River',otago,168.33333,-44.933334
'http://en.wikipedia.org/wiki/Caples_River',region,168.33333,-44.933334
'http://en.wikipedia.org/wiki/Maryanaj',populated,48.466667,34.833332
'http://en.wikipedia.org/wiki/Maryanaj',hamadan,48.466667,34.833332
'http://en.wikipedia.org/wiki/Maryanaj',province,48.466667,34.833332
'http://en.wikipedia.org/wiki/Novo_Cabrais',populated,-52.947777,-29.735
'http://en.wikipedia.org/wiki/Novo_Cabrais',rio,-52.947777,-29.735
'http://en.wikipedia.org/wiki/Novo_Cabrais',grande,-52.947777,-29.735
'http://en.wikipedia.org/wiki/Novo_Cabrais',do,-52.947777,-29.735
'http://en.wikipedia.org/wiki/Novo_Cabrais',sul,-52.947777,-29.735
'http://en.wikipedia.org/wiki/La_Mendieta',geoclass,-64.96667,-24.316668
'http://en.wikipedia.org/wiki/La_Mendieta',populated,-64.96667,-24.316668
'http://en.wikipedia.org/wiki/La_Mendieta',jujuy,-64.96667,-24.316668
'http://en.wikipedia.org/wiki/La_Mendieta',province,-64.96667,-24.316668
'http://en.wikipedia.org/wiki/Knowle,_Devon',villages,-4.1552,51.1264
'http://en.wikipedia.org/wiki/Knowle,_Devon',devon,-4.1552,51.1264
'http://en.wikipedia.org/wiki/Llanelidan',villages,-3.3333333,53.033333
'http://en.wikipedia.org/wiki/Llanelidan',denbighshire,-3.3333333,53.033333
'http://en.wikipedia.org/wiki/Taber_Airport',airports,-112.185,49.826668
'http://en.wikipedia.org/wiki/Taber_Airport',alberta,-112.185,49.826668
'http://en.wikipedia.org/wiki/Boninal',populated,-41.833332,-12.7
'http://en.wikipedia.org/wiki/Boninal',bahia,-41.833332,-12.7
